company_name,domain,linkedin_url,hq_city,hq_country,employee_count,estimated_revenue,industry,signal(s),qualified (yes/no),notes
Social Native,socialnative.com,https://www.linkedin.com/company/social-native,Los Angeles,United States,126,"n/a (Blitz company-search does not return revenue per-row; filtered server-side via revenue.min=1,000,000)",Advertising Services,not assessed this run -- no fixed_signals defined yet for this vertical,yes,"In scope per widened industry/geo/headcount/revenue filters; holding-company networks included per user's prior 'bring holding networks back in' decision. Not individually hand-vetted beyond the 2 confirmed mistags excluded from the pool (Figma, Google Adsense)."
Saffron Brand Consultants,saffron-consultants.com,https://www.linkedin.com/company/saffron-brand-consultants,Madrid,Spain,169,"n/a (Blitz company-search does not return revenue per-row; filtered server-side via revenue.min=1,000,000)",Advertising Services,not assessed this run -- no fixed_signals defined yet for this vertical,yes,"In scope per widened industry/geo/headcount/revenue filters; holding-company networks included per user's prior 'bring holding networks back in' decision. Not individually hand-vetted beyond the 2 confirmed mistags excluded from the pool (Figma, Google Adsense)."
CIVIC,civic-us.com,https://www.linkedin.com/company/civic-entertainment-group,New York,United States,243,"n/a (Blitz company-search does not return revenue per-row; filtered server-side via revenue.min=1,000,000)",Advertising Services,not assessed this run -- no fixed_signals defined yet for this vertical,yes,"In scope per widened industry/geo/headcount/revenue filters; holding-company networks included per user's prior 'bring holding networks back in' decision. Not individually hand-vetted beyond the 2 confirmed mistags excluded from the pool (Figma, Google Adsense)."
DeepIntent,deepintent.com,https://www.linkedin.com/company/deepintent,New York,United States,429,"n/a (Blitz company-search does not return revenue per-row; filtered server-side via revenue.min=1,000,000)",Advertising Services,not assessed this run -- no fixed_signals defined yet for this vertical,yes,"In scope per widened industry/geo/headcount/revenue filters; holding-company networks included per user's prior 'bring holding networks back in' decision. Not individually hand-vetted beyond the 2 confirmed mistags excluded from the pool (Figma, Google Adsense)."
Kinetic,kineticww.com,https://www.linkedin.com/company/kinetic-worldwide,London,United Kingdom,331,"n/a (Blitz company-search does not return revenue per-row; filtered server-side via revenue.min=1,000,000)",Advertising Services,not assessed this run -- no fixed_signals defined yet for this vertical,yes,"In scope per widened industry/geo/headcount/revenue filters; holding-company networks included per user's prior 'bring holding networks back in' decision. Not individually hand-vetted beyond the 2 confirmed mistags excluded from the pool (Figma, Google Adsense)."
Dwa,dwamedia.com,https://www.linkedin.com/company/dwa,San Francisco,United States,564,"n/a (Blitz company-search does not return revenue per-row; filtered server-side via revenue.min=1,000,000)",Advertising Services,not assessed this run -- no fixed_signals defined yet for this vertical,yes,"In scope per widened industry/geo/headcount/revenue filters; holding-company networks included per user's prior 'bring holding networks back in' decision. Not individually hand-vetted beyond the 2 confirmed mistags excluded from the pool (Figma, Google Adsense)."
Madhive,madhive.com,https://www.linkedin.com/company/madhive,New York,United States,462,"n/a (Blitz company-search does not return revenue per-row; filtered server-side via revenue.min=1,000,000)",Advertising Services,not assessed this run -- no fixed_signals defined yet for this vertical,yes,"In scope per widened industry/geo/headcount/revenue filters; holding-company networks included per user's prior 'bring holding networks back in' decision. Not individually hand-vetted beyond the 2 confirmed mistags excluded from the pool (Figma, Google Adsense)."
Razorfish Health,razorfish.health,https://www.linkedin.com/company/razorfish-health,Philadelphia,United States,225,"n/a (Blitz company-search does not return revenue per-row; filtered server-side via revenue.min=1,000,000)",Advertising Services,not assessed this run -- no fixed_signals defined yet for this vertical,yes,"In scope per widened industry/geo/headcount/revenue filters; holding-company networks included per user's prior 'bring holding networks back in' decision. Not individually hand-vetted beyond the 2 confirmed mistags excluded from the pool (Figma, Google Adsense)."
Appinio,appinio.com,https://www.linkedin.com/company/appinio,Hamburg,Germany,268,"n/a (Blitz company-search does not return revenue per-row; filtered server-side via revenue.min=1,000,000)",Market Research,not assessed this run -- no fixed_signals defined yet for this vertical,yes,"In scope per widened industry/geo/headcount/revenue filters; holding-company networks included per user's prior 'bring holding networks back in' decision. Not individually hand-vetted beyond the 2 confirmed mistags excluded from the pool (Figma, Google Adsense)."
Adcolony,adcolony.com,https://www.linkedin.com/company/adcolony,Los Angeles,United States,65,"n/a (Blitz company-search does not return revenue per-row; filtered server-side via revenue.min=1,000,000)",Advertising Services,not assessed this run -- no fixed_signals defined yet for this vertical,yes,"In scope per widened industry/geo/headcount/revenue filters; holding-company networks included per user's prior 'bring holding networks back in' decision. Not individually hand-vetted beyond the 2 confirmed mistags excluded from the pool (Figma, Google Adsense)."
Goodway Group,goodwaygroup.com,https://www.linkedin.com/company/goodway-group,New York,United States,417,"n/a (Blitz company-search does not return revenue per-row; filtered server-side via revenue.min=1,000,000)",Advertising Services,not assessed this run -- no fixed_signals defined yet for this vertical,yes,"In scope per widened industry/geo/headcount/revenue filters; holding-company networks included per user's prior 'bring holding networks back in' decision. Not individually hand-vetted beyond the 2 confirmed mistags excluded from the pool (Figma, Google Adsense)."
Kepler,keplergrp.com,https://www.linkedin.com/company/keplergrp,New York,United States,902,"n/a (Blitz company-search does not return revenue per-row; filtered server-side via revenue.min=1,000,000)",Advertising Services,not assessed this run -- no fixed_signals defined yet for this vertical,yes,"In scope per widened industry/geo/headcount/revenue filters; holding-company networks included per user's prior 'bring holding networks back in' decision. Not individually hand-vetted beyond the 2 confirmed mistags excluded from the pool (Figma, Google Adsense)."
Stink Studios,stinkstudios.com,https://www.linkedin.com/company/stinkstudios,London,United Kingdom,60,"n/a (Blitz company-search does not return revenue per-row; filtered server-side via revenue.min=1,000,000)",Advertising Services,not assessed this run -- no fixed_signals defined yet for this vertical,yes,"In scope per widened industry/geo/headcount/revenue filters; holding-company networks included per user's prior 'bring holding networks back in' decision. Not individually hand-vetted beyond the 2 confirmed mistags excluded from the pool (Figma, Google Adsense)."
Influential,influential.co,https://www.linkedin.com/company/influential_1,Las Vegas,United States,669,"n/a (Blitz company-search does not return revenue per-row; filtered server-side via revenue.min=1,000,000)",Marketing Services,not assessed this run -- no fixed_signals defined yet for this vertical,yes,"In scope per widened industry/geo/headcount/revenue filters; holding-company networks included per user's prior 'bring holding networks back in' decision. Not individually hand-vetted beyond the 2 confirmed mistags excluded from the pool (Figma, Google Adsense)."
Tvscientific,tvscientific.com,https://www.linkedin.com/company/tvscientificbypinterest,Los Angeles,United States,124,"n/a (Blitz company-search does not return revenue per-row; filtered server-side via revenue.min=1,000,000)",Advertising Services,not assessed this run -- no fixed_signals defined yet for this vertical,yes,"In scope per widened industry/geo/headcount/revenue filters; holding-company networks included per user's prior 'bring holding networks back in' decision. Not individually hand-vetted beyond the 2 confirmed mistags excluded from the pool (Figma, Google Adsense)."
Haute Living,hauteliving.com,https://www.linkedin.com/company/haute-living-magazine,Miami,United States,83,"n/a (Blitz company-search does not return revenue per-row; filtered server-side via revenue.min=1,000,000)",Advertising Services,not assessed this run -- no fixed_signals defined yet for this vertical,yes,"In scope per widened industry/geo/headcount/revenue filters; holding-company networks included per user's prior 'bring holding networks back in' decision. Not individually hand-vetted beyond the 2 confirmed mistags excluded from the pool (Figma, Google Adsense)."
Movement Strategy,movementstrategy.com,https://www.linkedin.com/company/movement-strategy,New York,United States,158,"n/a (Blitz company-search does not return revenue per-row; filtered server-side via revenue.min=1,000,000)",Advertising Services,not assessed this run -- no fixed_signals defined yet for this vertical,yes,"In scope per widened industry/geo/headcount/revenue filters; holding-company networks included per user's prior 'bring holding networks back in' decision. Not individually hand-vetted beyond the 2 confirmed mistags excluded from the pool (Figma, Google Adsense)."
Nebo Agency,neboagency.com,https://www.linkedin.com/company/nebo-agency,Atlanta,United States,139,"n/a (Blitz company-search does not return revenue per-row; filtered server-side via revenue.min=1,000,000)",Advertising Services,not assessed this run -- no fixed_signals defined yet for this vertical,yes,"In scope per widened industry/geo/headcount/revenue filters; holding-company networks included per user's prior 'bring holding networks back in' decision. Not individually hand-vetted beyond the 2 confirmed mistags excluded from the pool (Figma, Google Adsense)."
GOOD Agency,goodagency.co.uk,https://www.linkedin.com/company/the-good-agency,London,United Kingdom,97,"n/a (Blitz company-search does not return revenue per-row; filtered server-side via revenue.min=1,000,000)",Advertising Services,not assessed this run -- no fixed_signals defined yet for this vertical,yes,"In scope per widened industry/geo/headcount/revenue filters; holding-company networks included per user's prior 'bring holding networks back in' decision. Not individually hand-vetted beyond the 2 confirmed mistags excluded from the pool (Figma, Google Adsense)."
Está Pasando,estapasandoagencia.com,https://www.linkedin.com/company/estapasandoagencia,Madrid,Spain,180,"n/a (Blitz company-search does not return revenue per-row; filtered server-side via revenue.min=1,000,000)",Advertising Services,not assessed this run -- no fixed_signals defined yet for this vertical,yes,"In scope per widened industry/geo/headcount/revenue filters; holding-company networks included per user's prior 'bring holding networks back in' decision. Not individually hand-vetted beyond the 2 confirmed mistags excluded from the pool (Figma, Google Adsense)."
Right Side Up,rightsideup.com,https://www.linkedin.com/company/rightsideup,Austin,United States,204,"n/a (Blitz company-search does not return revenue per-row; filtered server-side via revenue.min=1,000,000)",Marketing Services,not assessed this run -- no fixed_signals defined yet for this vertical,yes,"In scope per widened industry/geo/headcount/revenue filters; holding-company networks included per user's prior 'bring holding networks back in' decision. Not individually hand-vetted beyond the 2 confirmed mistags excluded from the pool (Figma, Google Adsense)."
Greenbook,greenbook.org,https://www.linkedin.com/company/greenbook,New York,United States,125,"n/a (Blitz company-search does not return revenue per-row; filtered server-side via revenue.min=1,000,000)",Market Research,not assessed this run -- no fixed_signals defined yet for this vertical,yes,"In scope per widened industry/geo/headcount/revenue filters; holding-company networks included per user's prior 'bring holding networks back in' decision. Not individually hand-vetted beyond the 2 confirmed mistags excluded from the pool (Figma, Google Adsense)."
Envision Horizons,envisionhorizons.com,https://www.linkedin.com/company/envision-horizons,New York,United States,68,"n/a (Blitz company-search does not return revenue per-row; filtered server-side via revenue.min=1,000,000)",Advertising Services,not assessed this run -- no fixed_signals defined yet for this vertical,yes,"In scope per widened industry/geo/headcount/revenue filters; holding-company networks included per user's prior 'bring holding networks back in' decision. Not individually hand-vetted beyond the 2 confirmed mistags excluded from the pool (Figma, Google Adsense)."
Haus,madeinhaus.com,https://www.linkedin.com/company/haus-los-angeles,Los Angeles,United States,233,"n/a (Blitz company-search does not return revenue per-row; filtered server-side via revenue.min=1,000,000)",Advertising Services,not assessed this run -- no fixed_signals defined yet for this vertical,yes,"In scope per widened industry/geo/headcount/revenue filters; holding-company networks included per user's prior 'bring holding networks back in' decision. Not individually hand-vetted beyond the 2 confirmed mistags excluded from the pool (Figma, Google Adsense)."
Peclers Paris,peclersparis.com,https://www.linkedin.com/company/peclers-paris,Levallois-perret,France,111,"n/a (Blitz company-search does not return revenue per-row; filtered server-side via revenue.min=1,000,000)",Design Services,not assessed this run -- no fixed_signals defined yet for this vertical,yes,"In scope per widened industry/geo/headcount/revenue filters; holding-company networks included per user's prior 'bring holding networks back in' decision. Not individually hand-vetted beyond the 2 confirmed mistags excluded from the pool (Figma, Google Adsense)."
Be Social,besocialpr.com,https://www.linkedin.com/company/besocialpublicrelations,Los Angeles,United States,99,"n/a (Blitz company-search does not return revenue per-row; filtered server-side via revenue.min=1,000,000)",Public Relations and Communications Services,not assessed this run -- no fixed_signals defined yet for this vertical,yes,"In scope per widened industry/geo/headcount/revenue filters; holding-company networks included per user's prior 'bring holding networks back in' decision. Not individually hand-vetted beyond the 2 confirmed mistags excluded from the pool (Figma, Google Adsense)."
David&goliath,dng.com,https://www.linkedin.com/company/davidandgoliath,El Segundo,United States,266,"n/a (Blitz company-search does not return revenue per-row; filtered server-side via revenue.min=1,000,000)",Advertising Services,not assessed this run -- no fixed_signals defined yet for this vertical,yes,"In scope per widened industry/geo/headcount/revenue filters; holding-company networks included per user's prior 'bring holding networks back in' decision. Not individually hand-vetted beyond the 2 confirmed mistags excluded from the pool (Figma, Google Adsense)."
Quartile,quartile.com,https://www.linkedin.com/company/quartiledigital,New York,United States,521,"n/a (Blitz company-search does not return revenue per-row; filtered server-side via revenue.min=1,000,000)",Advertising Services,not assessed this run -- no fixed_signals defined yet for this vertical,yes,"In scope per widened industry/geo/headcount/revenue filters; holding-company networks included per user's prior 'bring holding networks back in' decision. Not individually hand-vetted beyond the 2 confirmed mistags excluded from the pool (Figma, Google Adsense)."
Behaviorally,behaviorally.com,https://www.linkedin.com/company/behaviorallyinc,New York,United States,123,"n/a (Blitz company-search does not return revenue per-row; filtered server-side via revenue.min=1,000,000)",Market Research,not assessed this run -- no fixed_signals defined yet for this vertical,yes,"In scope per widened industry/geo/headcount/revenue filters; holding-company networks included per user's prior 'bring holding networks back in' decision. Not individually hand-vetted beyond the 2 confirmed mistags excluded from the pool (Figma, Google Adsense)."
Selling Simplified,sellingsimplified.com,https://www.linkedin.com/company/selling-simplified,Greenwood Village,United States,407,"n/a (Blitz company-search does not return revenue per-row; filtered server-side via revenue.min=1,000,000)",Advertising Services,not assessed this run -- no fixed_signals defined yet for this vertical,yes,"In scope per widened industry/geo/headcount/revenue filters; holding-company networks included per user's prior 'bring holding networks back in' decision. Not individually hand-vetted beyond the 2 confirmed mistags excluded from the pool (Figma, Google Adsense)."
Mspark,mspark.com,https://www.linkedin.com/company/mspark,East Helena,United States,442,"n/a (Blitz company-search does not return revenue per-row; filtered server-side via revenue.min=1,000,000)",Marketing Services,not assessed this run -- no fixed_signals defined yet for this vertical,yes,"In scope per widened industry/geo/headcount/revenue filters; holding-company networks included per user's prior 'bring holding networks back in' decision. Not individually hand-vetted beyond the 2 confirmed mistags excluded from the pool (Figma, Google Adsense)."
Foolproof,foolproof.co.uk,https://www.linkedin.com/company/foolproof,London,United Kingdom,160,"n/a (Blitz company-search does not return revenue per-row; filtered server-side via revenue.min=1,000,000)",Design Services,not assessed this run -- no fixed_signals defined yet for this vertical,yes,"In scope per widened industry/geo/headcount/revenue filters; holding-company networks included per user's prior 'bring holding networks back in' decision. Not individually hand-vetted beyond the 2 confirmed mistags excluded from the pool (Figma, Google Adsense)."
"Prodege, LLC",prodege.com,https://www.linkedin.com/company/prod-g-llc,El Segundo,United States,633,"n/a (Blitz company-search does not return revenue per-row; filtered server-side via revenue.min=1,000,000)",Market Research,not assessed this run -- no fixed_signals defined yet for this vertical,yes,"In scope per widened industry/geo/headcount/revenue filters; holding-company networks included per user's prior 'bring holding networks back in' decision. Not individually hand-vetted beyond the 2 confirmed mistags excluded from the pool (Figma, Google Adsense)."
Media Storm,mediastorm.biz,https://www.linkedin.com/company/media-storm,New York,United States,228,"n/a (Blitz company-search does not return revenue per-row; filtered server-side via revenue.min=1,000,000)",Advertising Services,not assessed this run -- no fixed_signals defined yet for this vertical,yes,"In scope per widened industry/geo/headcount/revenue filters; holding-company networks included per user's prior 'bring holding networks back in' decision. Not individually hand-vetted beyond the 2 confirmed mistags excluded from the pool (Figma, Google Adsense)."
Smadex,smadex.com,https://www.linkedin.com/company/smadex,Barcelona,Spain,305,"n/a (Blitz company-search does not return revenue per-row; filtered server-side via revenue.min=1,000,000)",Advertising Services,not assessed this run -- no fixed_signals defined yet for this vertical,yes,"In scope per widened industry/geo/headcount/revenue filters; holding-company networks included per user's prior 'bring holding networks back in' decision. Not individually hand-vetted beyond the 2 confirmed mistags excluded from the pool (Figma, Google Adsense)."
Chemistry Agency,chemistryagency.com,https://www.linkedin.com/company/chemistryagency,Atlanta,United States,1077,"n/a (Blitz company-search does not return revenue per-row; filtered server-side via revenue.min=1,000,000)",Advertising Services,not assessed this run -- no fixed_signals defined yet for this vertical,yes,"In scope per widened industry/geo/headcount/revenue filters; holding-company networks included per user's prior 'bring holding networks back in' decision. Not individually hand-vetted beyond the 2 confirmed mistags excluded from the pool (Figma, Google Adsense)."
Healthcare Consultancy Group - Hcg,hcg-int.com,https://www.linkedin.com/company/hcg-an-omnicom-company,New York,United States,528,"n/a (Blitz company-search does not return revenue per-row; filtered server-side via revenue.min=1,000,000)",Advertising Services,not assessed this run -- no fixed_signals defined yet for this vertical,yes,"In scope per widened industry/geo/headcount/revenue filters; holding-company networks included per user's prior 'bring holding networks back in' decision. Not individually hand-vetted beyond the 2 confirmed mistags excluded from the pool (Figma, Google Adsense)."
Elephant,elephant.is,https://www.linkedin.com/company/hello-elephant,Brooklyn,United States,104,"n/a (Blitz company-search does not return revenue per-row; filtered server-side via revenue.min=1,000,000)",Design Services,not assessed this run -- no fixed_signals defined yet for this vertical,yes,"In scope per widened industry/geo/headcount/revenue filters; holding-company networks included per user's prior 'bring holding networks back in' decision. Not individually hand-vetted beyond the 2 confirmed mistags excluded from the pool (Figma, Google Adsense)."
Motto,wearemotto.com,https://www.linkedin.com/company/motto,New York,United States,35,"n/a (Blitz company-search does not return revenue per-row; filtered server-side via revenue.min=1,000,000)",Design Services,not assessed this run -- no fixed_signals defined yet for this vertical,yes,"In scope per widened industry/geo/headcount/revenue filters; holding-company networks included per user's prior 'bring holding networks back in' decision. Not individually hand-vetted beyond the 2 confirmed mistags excluded from the pool (Figma, Google Adsense)."
POP,wearepop.com,https://www.linkedin.com/company/pop,Seattle,United States,1876,"n/a (Blitz company-search does not return revenue per-row; filtered server-side via revenue.min=1,000,000)",Advertising Services,not assessed this run -- no fixed_signals defined yet for this vertical,yes,"In scope per widened industry/geo/headcount/revenue filters; holding-company networks included per user's prior 'bring holding networks back in' decision. Not individually hand-vetted beyond the 2 confirmed mistags excluded from the pool (Figma, Google Adsense)."
New Acquisitions,newacquisitionsinc.com,https://www.linkedin.com/company/new-acquisitions,Atlanta,United States,247,"n/a (Blitz company-search does not return revenue per-row; filtered server-side via revenue.min=1,000,000)",Marketing Services,not assessed this run -- no fixed_signals defined yet for this vertical,yes,"In scope per widened industry/geo/headcount/revenue filters; holding-company networks included per user's prior 'bring holding networks back in' decision. Not individually hand-vetted beyond the 2 confirmed mistags excluded from the pool (Figma, Google Adsense)."
This is Beyond Ltd,thisisbeyond.com,https://www.linkedin.com/company/this-is-beyond,London,United Kingdom,82,"n/a (Blitz company-search does not return revenue per-row; filtered server-side via revenue.min=1,000,000)",Events Services,not assessed this run -- no fixed_signals defined yet for this vertical,yes,"In scope per widened industry/geo/headcount/revenue filters; holding-company networks included per user's prior 'bring holding networks back in' decision. Not individually hand-vetted beyond the 2 confirmed mistags excluded from the pool (Figma, Google Adsense)."
Oslo Business Forum,obforum.com,https://www.linkedin.com/company/obforum,Oslo,Norway,53,"n/a (Blitz company-search does not return revenue per-row; filtered server-side via revenue.min=1,000,000)",Events Services,not assessed this run -- no fixed_signals defined yet for this vertical,yes,"In scope per widened industry/geo/headcount/revenue filters; holding-company networks included per user's prior 'bring holding networks back in' decision. Not individually hand-vetted beyond the 2 confirmed mistags excluded from the pool (Figma, Google Adsense)."
Mcd Partners,mcdpartners.com,https://www.linkedin.com/company/magnani-caruso-dutton,New York,United States,223,"n/a (Blitz company-search does not return revenue per-row; filtered server-side via revenue.min=1,000,000)",Advertising Services,not assessed this run -- no fixed_signals defined yet for this vertical,yes,"In scope per widened industry/geo/headcount/revenue filters; holding-company networks included per user's prior 'bring holding networks back in' decision. Not individually hand-vetted beyond the 2 confirmed mistags excluded from the pool (Figma, Google Adsense)."
Research Now Ssi,researchnow.com,https://www.linkedin.com/company/researchnowssi,Plano,United States,478,"n/a (Blitz company-search does not return revenue per-row; filtered server-side via revenue.min=1,000,000)",Market Research,not assessed this run -- no fixed_signals defined yet for this vertical,yes,"In scope per widened industry/geo/headcount/revenue filters; holding-company networks included per user's prior 'bring holding networks back in' decision. Not individually hand-vetted beyond the 2 confirmed mistags excluded from the pool (Figma, Google Adsense)."
C Space,cspace.com,https://www.linkedin.com/company/cspace,Boston,United States,296,"n/a (Blitz company-search does not return revenue per-row; filtered server-side via revenue.min=1,000,000)",Market Research,not assessed this run -- no fixed_signals defined yet for this vertical,yes,"In scope per widened industry/geo/headcount/revenue filters; holding-company networks included per user's prior 'bring holding networks back in' decision. Not individually hand-vetted beyond the 2 confirmed mistags excluded from the pool (Figma, Google Adsense)."
ChangeUp,changeupinc.com,https://www.linkedin.com/company/change-up-inc,Miamisburg,United States,174,"n/a (Blitz company-search does not return revenue per-row; filtered server-side via revenue.min=1,000,000)",Design Services,not assessed this run -- no fixed_signals defined yet for this vertical,yes,"In scope per widened industry/geo/headcount/revenue filters; holding-company networks included per user's prior 'bring holding networks back in' decision. Not individually hand-vetted beyond the 2 confirmed mistags excluded from the pool (Figma, Google Adsense)."
Cleantech Group,cleantech.com,https://www.linkedin.com/company/cleantech-group,San Francisco,United States,80,"n/a (Blitz company-search does not return revenue per-row; filtered server-side via revenue.min=1,000,000)",Market Research,not assessed this run -- no fixed_signals defined yet for this vertical,yes,"In scope per widened industry/geo/headcount/revenue filters; holding-company networks included per user's prior 'bring holding networks back in' decision. Not individually hand-vetted beyond the 2 confirmed mistags excluded from the pool (Figma, Google Adsense)."
The Goodwood Group,goodwood.com,https://www.linkedin.com/company/thegoodwoodgroup,Goodwood,United Kingdom,859,"n/a (Blitz company-search does not return revenue per-row; filtered server-side via revenue.min=1,000,000)",Events Services,not assessed this run -- no fixed_signals defined yet for this vertical,yes,"In scope per widened industry/geo/headcount/revenue filters; holding-company networks included per user's prior 'bring holding networks back in' decision. Not individually hand-vetted beyond the 2 confirmed mistags excluded from the pool (Figma, Google Adsense)."
Citizen Relations,citizenrelations.com,https://www.linkedin.com/company/citizen-relations-international,New York,United States,209,"n/a (Blitz company-search does not return revenue per-row; filtered server-side via revenue.min=1,000,000)",Public Relations and Communications Services,not assessed this run -- no fixed_signals defined yet for this vertical,yes,"In scope per widened industry/geo/headcount/revenue filters; holding-company networks included per user's prior 'bring holding networks back in' decision. Not individually hand-vetted beyond the 2 confirmed mistags excluded from the pool (Figma, Google Adsense)."
"Interior Logic Group, Inc.",interiorlogicgroup.com,https://www.linkedin.com/company/interior-logic-group,San Diego,United States,1659,"n/a (Blitz company-search does not return revenue per-row; filtered server-side via revenue.min=1,000,000)",Design Services,not assessed this run -- no fixed_signals defined yet for this vertical,yes,"In scope per widened industry/geo/headcount/revenue filters; holding-company networks included per user's prior 'bring holding networks back in' decision. Not individually hand-vetted beyond the 2 confirmed mistags excluded from the pool (Figma, Google Adsense)."
Washingtonexec,washingtonexec.com,https://www.linkedin.com/company/washingtonexec,Fairfax,United States,19,"n/a (Blitz company-search does not return revenue per-row; filtered server-side via revenue.min=1,000,000)",Events Services,not assessed this run -- no fixed_signals defined yet for this vertical,yes,"In scope per widened industry/geo/headcount/revenue filters; holding-company networks included per user's prior 'bring holding networks back in' decision. Not individually hand-vetted beyond the 2 confirmed mistags excluded from the pool (Figma, Google Adsense)."
Komodo,wearekomodo.com,https://www.linkedin.com/company/wearekomodo,West End,United Kingdom,139,"n/a (Blitz company-search does not return revenue per-row; filtered server-side via revenue.min=1,000,000)",Advertising Services,not assessed this run -- no fixed_signals defined yet for this vertical,yes,"In scope per widened industry/geo/headcount/revenue filters; holding-company networks included per user's prior 'bring holding networks back in' decision. Not individually hand-vetted beyond the 2 confirmed mistags excluded from the pool (Figma, Google Adsense)."
Matter Communications,matternow.com,https://www.linkedin.com/company/matter-communications,Boston,United States,144,"n/a (Blitz company-search does not return revenue per-row; filtered server-side via revenue.min=1,000,000)",Public Relations and Communications Services,not assessed this run -- no fixed_signals defined yet for this vertical,yes,"In scope per widened industry/geo/headcount/revenue filters; holding-company networks included per user's prior 'bring holding networks back in' decision. Not individually hand-vetted beyond the 2 confirmed mistags excluded from the pool (Figma, Google Adsense)."
Credico,credico.com,https://www.linkedin.com/company/credico,Chicago,United States,2920,"n/a (Blitz company-search does not return revenue per-row; filtered server-side via revenue.min=1,000,000)",Advertising Services,not assessed this run -- no fixed_signals defined yet for this vertical,yes,"In scope per widened industry/geo/headcount/revenue filters; holding-company networks included per user's prior 'bring holding networks back in' decision. Not individually hand-vetted beyond the 2 confirmed mistags excluded from the pool (Figma, Google Adsense)."
Anteriad,anteriad.com,https://www.linkedin.com/company/anteriad,New York,United States,1127,"n/a (Blitz company-search does not return revenue per-row; filtered server-side via revenue.min=1,000,000)",Advertising Services,not assessed this run -- no fixed_signals defined yet for this vertical,yes,"In scope per widened industry/geo/headcount/revenue filters; holding-company networks included per user's prior 'bring holding networks back in' decision. Not individually hand-vetted beyond the 2 confirmed mistags excluded from the pool (Figma, Google Adsense)."
Tbwa London,tbwalondon.com,https://www.linkedin.com/company/tbwalondon,London,United Kingdom,65,"n/a (Blitz company-search does not return revenue per-row; filtered server-side via revenue.min=1,000,000)",Advertising Services,not assessed this run -- no fixed_signals defined yet for this vertical,yes,"In scope per widened industry/geo/headcount/revenue filters; holding-company networks included per user's prior 'bring holding networks back in' decision. Not individually hand-vetted beyond the 2 confirmed mistags excluded from the pool (Figma, Google Adsense)."
NewtonX,newtonx.com,https://www.linkedin.com/company/newtonx,New York,United States,349,"n/a (Blitz company-search does not return revenue per-row; filtered server-side via revenue.min=1,000,000)",Market Research,not assessed this run -- no fixed_signals defined yet for this vertical,yes,"In scope per widened industry/geo/headcount/revenue filters; holding-company networks included per user's prior 'bring holding networks back in' decision. Not individually hand-vetted beyond the 2 confirmed mistags excluded from the pool (Figma, Google Adsense)."
We Are Bmf,wearebmf.com,https://www.linkedin.com/company/wearebmf,New York,United States,179,"n/a (Blitz company-search does not return revenue per-row; filtered server-side via revenue.min=1,000,000)",Advertising Services,not assessed this run -- no fixed_signals defined yet for this vertical,yes,"In scope per widened industry/geo/headcount/revenue filters; holding-company networks included per user's prior 'bring holding networks back in' decision. Not individually hand-vetted beyond the 2 confirmed mistags excluded from the pool (Figma, Google Adsense)."
Adquadrant,adquadrant.com,https://www.linkedin.com/company/adquadrant,Irvine,United States,62,"n/a (Blitz company-search does not return revenue per-row; filtered server-side via revenue.min=1,000,000)",Advertising Services,not assessed this run -- no fixed_signals defined yet for this vertical,yes,"In scope per widened industry/geo/headcount/revenue filters; holding-company networks included per user's prior 'bring holding networks back in' decision. Not individually hand-vetted beyond the 2 confirmed mistags excluded from the pool (Figma, Google Adsense)."
Digital Media Solutions,digitalmediasolutions.com,https://www.linkedin.com/company/digital-media-solutions-llc,Largo,United States,317,"n/a (Blitz company-search does not return revenue per-row; filtered server-side via revenue.min=1,000,000)",Advertising Services,not assessed this run -- no fixed_signals defined yet for this vertical,yes,"In scope per widened industry/geo/headcount/revenue filters; holding-company networks included per user's prior 'bring holding networks back in' decision. Not individually hand-vetted beyond the 2 confirmed mistags excluded from the pool (Figma, Google Adsense)."
RONIN International,ronin.com,https://www.linkedin.com/company/ronin-international,London,United Kingdom,380,"n/a (Blitz company-search does not return revenue per-row; filtered server-side via revenue.min=1,000,000)",Market Research,not assessed this run -- no fixed_signals defined yet for this vertical,yes,"In scope per widened industry/geo/headcount/revenue filters; holding-company networks included per user's prior 'bring holding networks back in' decision. Not individually hand-vetted beyond the 2 confirmed mistags excluded from the pool (Figma, Google Adsense)."
Kreab Worldwide,kreab.com,https://www.linkedin.com/company/kreab-worldwide,Norrmalm,Sweden,255,"n/a (Blitz company-search does not return revenue per-row; filtered server-side via revenue.min=1,000,000)",Public Relations and Communications Services,not assessed this run -- no fixed_signals defined yet for this vertical,yes,"In scope per widened industry/geo/headcount/revenue filters; holding-company networks included per user's prior 'bring holding networks back in' decision. Not individually hand-vetted beyond the 2 confirmed mistags excluded from the pool (Figma, Google Adsense)."
ICF Next,bit.ly,https://www.linkedin.com/company/icf-next,Reston,United States,536,"n/a (Blitz company-search does not return revenue per-row; filtered server-side via revenue.min=1,000,000)",Marketing Services,not assessed this run -- no fixed_signals defined yet for this vertical,yes,"In scope per widened industry/geo/headcount/revenue filters; holding-company networks included per user's prior 'bring holding networks back in' decision. Not individually hand-vetted beyond the 2 confirmed mistags excluded from the pool (Figma, Google Adsense)."
